,id_site,no_couche,carbone_16_5_1,ph_eau_6_1,soil_composition,desc_code_occupation1,desc_code_occupation3,x_theo,y_theo
2249,1290,1,20.0,4.7,0.564,surfaces boisees,forets caducifoliees,535997.4,6574519.55
2250,1290,2,3.11,4.6,0.577,surfaces boisees,forets caducifoliees,535997.4,6574519.55
2251,1291,1,17.6,5.66,0.379,successions culturales,grandes cultures et prairies courte duree,551982.95,6574386.66
2252,1291,2,4.06,6.22,0.41,successions culturales,grandes cultures et prairies courte duree,551982.95,6574386.66
2253,1292,1,41.7,5.49,0.433,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,567968.55,6574253.6
2254,1292,2,26.6,5.01,0.335,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,567968.55,6574253.6
2255,1293,1,29.8,5.14,0.589,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,583954.13,6574120.34
2256,1293,2,15.3,5.04,0.588,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,583954.13,6574120.34
2257,1294,1,24.7,5.61,0.509,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,599939.72,6573986.88
2258,1294,2,9.14,5.72,0.497,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,599939.72,6573986.88
2259,1295,1,38.5,5.51,0.349,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,615925.27,6573853.23
2260,1296,1,39.2,5.4,0.397,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,631910.81,6573719.43
2261,1296,2,24.2,5.4,0.347,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,631910.81,6573719.43
2262,1297,1,15.0,5.3,0.321,successions culturales,grandes cultures et prairies courte duree,647896.38,6573585.41
2263,1297,2,3.65,5.8,0.268,successions culturales,grandes cultures et prairies courte duree,647896.38,6573585.41
2264,1298,1,13.8,5.73,0.317,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,663881.96,6573451.11
2265,1298,2,2.52,6.26,0.327,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,663881.96,6573451.11
2266,1299,1,19.9,4.4,0.423,surfaces boisees,forets caducifoliees,679867.54,6573316.6
2267,1299,2,6.54,4.5,0.452,surfaces boisees,forets caducifoliees,679867.54,6573316.6
2268,1300,1,18.8,4.9,0.33,surfaces boisees,forets caducifoliees,695853.18,6573181.93
2269,1300,2,10.6,4.9,0.355,surfaces boisees,forets caducifoliees,695853.18,6573181.93
2270,1301,1,13.796,5.86,0.317,successions culturales,systeme de rotations sans prairie sans interculture,711838.84,6573047.0
2271,1301,2,4.85,5.19,0.323,successions culturales,systeme de rotations sans prairie sans interculture,711838.84,6573047.0
2272,1302,1,13.4,4.6,0.575,surfaces boisees,forets mixtes,727824.55,6572911.89
2273,1302,2,7.24,4.6,0.642,surfaces boisees,forets mixtes,727824.55,6572911.89
2274,1303,1,10.7,5.5,0.255,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,743810.26,6572776.64
2275,1303,2,3.28,5.8,0.283,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,743810.26,6572776.64
2276,1304,1,23.2,5.8,0.361,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,759795.87,6572641.17
2277,1304,2,7.77,6.33,0.379,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,759795.87,6572641.17
2278,1305,1,18.318,6.54,0.542,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,775781.43,6572505.53
2279,1305,2,2.868,7.71,0.646,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,775781.43,6572505.53
2280,1306,1,25.823,5.18,0.737,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,791766.96,6572369.75
2281,1306,2,10.763,5.4,0.83,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,791766.96,6572369.75
2282,1307,1,21.2,6.1,0.406,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,807752.53,6572233.73
2283,1307,2,9.46,5.7,0.415,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,807752.53,6572233.73
2284,1308,1,23.7,5.83,0.561,successions culturales,grandes cultures et prairies courte duree,823738.08,6572097.52
2285,1308,2,3.93,5.39,0.411,successions culturales,grandes cultures et prairies courte duree,823738.08,6572097.52
2286,1309,1,36.0,6.6,0.97,surfaces boisees,peupleraies,839723.54,6571961.1
2287,1309,2,13.7,7.0,0.95,surfaces boisees,peupleraies,839723.54,6571961.1
2288,1310,1,14.2,8.0,0.825,successions culturales,grandes cultures et prairies courte duree,855708.98,6571824.42
2289,1310,2,5.53,8.2,0.828,successions culturales,grandes cultures et prairies courte duree,855708.98,6571824.42
2290,1311,1,26.2,5.8,0.843,successions culturales,systeme de rotations sans prairie sans interculture,871694.6,6571687.56
2291,1311,2,4.65,6.9,0.837,successions culturales,systeme de rotations sans prairie sans interculture,871694.6,6571687.56
2292,1312,1,31.0,5.5,0.964,surfaces boisees,forets caducifoliees,887680.19,6571550.52
2293,1312,2,15.2,5.7,0.97,surfaces boisees,forets caducifoliees,887680.19,6571550.52
2294,1313,1,54.6,7.7,0.946,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,903665.65,6571413.34
2295,1316,1,29.6,5.71,0.864,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,951622.05,6571000.73
2296,1316,2,9.77,6.09,0.788,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,951622.05,6571000.73
2297,1318,1,26.8,5.2,0.608,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,983592.8,6570724.71
2298,1318,2,12.1,5.4,0.537,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,983592.8,6570724.71
2299,1320,1,21.4,7.8,0.346,friches,friches,360025.15,6559983.39
2300,1320,2,9.83,8.1,0.369,friches,friches,360025.15,6559983.39
2301,1322,1,19.8,8.1,0.765,successions culturales,systeme de rotations sans prairie sans interculture,391996.04,6559721.52
2302,1323,1,28.4,8.05,0.845,successions culturales,jachere fixe,407981.41,6559590.38
2303,1323,2,16.5,8.21,0.839,successions culturales,jachere fixe,407981.41,6559590.38
2304,1324,1,29.3,8.08,0.681,successions culturales,systeme de rotations sans prairie sans interculture,423966.8,6559459.03
2305,1325,1,33.3,8.0,0.887,successions culturales,systeme de rotations sans prairie sans interculture,439952.17,6559327.45
2306,1326,1,38.0,7.99,0.885,successions culturales,grandes cultures,455937.56,6559195.66
2307,1327,1,11.2,7.27,0.935,successions culturales,grandes cultures,471923.01,6559063.69
2308,1327,2,5.08,6.82,0.95,successions culturales,grandes cultures,471923.01,6559063.69
2309,1328,1,8.64,5.34,0.883,successions culturales,systeme de rotations sans prairie sans interculture,487908.44,6558931.59
2310,1328,2,3.593,6.16,0.915,successions culturales,systeme de rotations sans prairie sans interculture,487908.44,6558931.59
2311,1329,1,11.6,5.7,0.554,successions culturales,grandes cultures et prairies courte duree,503893.82,6558799.28
2312,1329,2,4.41,6.0,0.658,successions culturales,grandes cultures et prairies courte duree,503893.82,6558799.28
2313,1330,1,14.867,6.01,0.406,successions culturales,grandes cultures et prairies courte duree,519879.18,6558666.72
2314,1330,2,4.161,6.19,0.623,successions culturales,grandes cultures et prairies courte duree,519879.18,6558666.72
2315,1331,1,17.6,5.2,0.357,successions culturales,grandes cultures et prairies courte duree,535864.52,6558533.99
2316,1331,2,6.31,5.6,0.322,successions culturales,grandes cultures et prairies courte duree,535864.52,6558533.99
2317,1332,1,10.3,6.8,0.234,successions culturales,grandes cultures et prairies courte duree,551849.89,6558401.11
2318,1332,2,4.43,6.7,0.266,successions culturales,grandes cultures et prairies courte duree,551849.89,6558401.11
2319,1333,1,51.5,4.6,0.288,surfaces boisees,forets caducifoliees,567835.28,6558268.06
2320,1333,2,22.7,4.7,0.351,surfaces boisees,forets caducifoliees,567835.28,6558268.06
2321,1335,1,43.6,4.7,0.294,surfaces boisees,forets caducifoliees,599806.1,6558001.37
2322,1335,2,9.83,4.7,0.317,surfaces boisees,forets caducifoliees,599806.1,6558001.37
2323,1336,1,54.1,4.4,0.399,surfaces boisees,forets mixtes,615791.47,6557867.73
2324,1336,2,13.8,4.6,0.465,surfaces boisees,forets mixtes,615791.47,6557867.73
2325,1337,1,19.2,4.8,0.403,surfaces boisees,forets caducifoliees,631776.85,6557733.94
2326,1337,2,6.56,5.0,0.409,surfaces boisees,forets caducifoliees,631776.85,6557733.94
2327,1338,1,22.8,6.0,0.391,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,647762.25,6557599.94
2328,1338,2,15.2,6.0,0.351,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,647762.25,6557599.94
2329,1339,1,19.5,5.6,0.417,successions culturales,grandes cultures et prairies courte duree,663747.63,6557465.7
2330,1339,2,3.72,5.3,0.38,successions culturales,grandes cultures et prairies courte duree,663747.63,6557465.7
2331,1340,1,28.0,4.9,0.424,surfaces boisees,forets caducifoliees,679733.04,6557331.22
2332,1341,1,18.8,5.4,0.345,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,695718.5,6557196.51
2333,1342,1,32.9,5.85,0.425,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,711703.96,6557061.58
2334,1343,1,23.0,6.1,0.734,surfaces boisees,forets caducifoliees,727689.43,6556926.49
2335,1343,2,11.0,7.9,0.848,surfaces boisees,forets caducifoliees,727689.43,6556926.49
2336,1344,1,16.0,5.97,0.425,surfaces toujours en herbe,Surface toujours en herbe (STH),743674.9,6556791.24
2337,1344,2,2.89,6.09,0.422,surfaces toujours en herbe,Surface toujours en herbe (STH),743674.9,6556791.24
2338,1345,1,59.1,4.9,0.402,surfaces boisees,forets de coniferes,759660.34,6556655.8
2339,1345,2,18.9,5.0,0.408,surfaces boisees,forets de coniferes,759660.34,6556655.8
2340,1346,1,20.7,7.2,0.472,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,775645.74,6556520.2
2341,1346,2,4.5,7.5,0.555,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,775645.74,6556520.2
2342,1347,1,18.9,6.3,0.658,successions culturales,grandes cultures et prairies courte duree,791631.05,6556384.43
2343,1347,2,4.26,6.5,0.667,successions culturales,grandes cultures et prairies courte duree,791631.05,6556384.43
2344,1348,1,45.3,4.3,0.512,surfaces boisees,forets de coniferes,807616.4,6556248.4
2345,1348,2,15.9,4.5,0.501,surfaces boisees,forets de coniferes,807616.4,6556248.4
2346,1349,1,26.9,4.5,0.245,surfaces boisees,forets caducifoliees,823601.82,6556112.16
2347,1350,1,8.4,5.7,0.646,successions culturales,systeme de rotations sans prairie sans interculture,839587.07,6555975.72
2348,1350,2,3.1,6.0,0.659,successions culturales,systeme de rotations sans prairie sans interculture,839587.07,6555975.72
2349,1351,1,25.1,5.3,0.927,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,855572.35,6555839.07
2350,1351,2,9.76,5.5,0.892,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,855572.35,6555839.07
2351,1352,1,12.0,5.4,0.827,surfaces toujours en herbe,STH 6-10 ans semee,871557.79,6555702.29
2352,1352,2,7.51,5.7,0.854,surfaces toujours en herbe,STH 6-10 ans semee,871557.79,6555702.29
2353,1353,1,44.1,8.0,0.925,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,887543.17,6555565.24
2354,1353,2,24.6,8.2,0.944,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,887543.17,6555565.24
2355,1354,1,87.4,6.7,0.978,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,903528.43,6555428.0
2356,1354,2,40.9,7.0,0.979,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,903528.43,6555428.0
2357,1355,1,16.9,7.2,0.742,successions culturales,grandes cultures,919513.67,6555290.62
2358,1355,2,7.02,7.0,0.793,successions culturales,grandes cultures,919513.67,6555290.62
2359,1356,1,26.5,7.9,0.762,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,935498.95,6555153.07
2360,1356,2,7.13,8.3,0.758,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,935498.95,6555153.07
2361,1357,1,22.9,6.2,0.709,successions culturales,grandes cultures,951484.18,6555015.36
2362,1357,2,4.64,7.5,0.781,successions culturales,grandes cultures,951484.18,6555015.36
2363,1358,1,44.2,7.1,0.641,surfaces boisees,forets mixtes,967469.36,6554877.44
2364,1358,2,33.9,7.6,0.62,surfaces boisees,forets mixtes,967469.36,6554877.44
2365,1359,1,66.7,5.4,0.501,friches,friches,983454.61,6554739.33
2366,1360,1,51.6,4.4,0.454,milieux naturels particuliers,landes et fruticees,999439.89,6554601.01
2367,1360,9,174.0,4.19,0.711,milieux naturels particuliers,landes et fruticees,999439.89,6554601.01
2368,1364,1,28.5,8.0,0.979,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,391864.98,6543736.28
2369,1364,2,21.4,8.3,0.987,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,391864.98,6543736.28
2370,1365,1,39.9,8.0,0.635,successions culturales,monoculture,407850.13,6543605.11
2371,1366,1,27.3,8.21,0.753,successions culturales,systeme de rotations sans prairie sans interculture,423835.3,6543473.73
2372,1367,1,18.7,8.1,0.722,successions culturales,systeme de rotations sans prairie sans interculture,439820.48,6543342.1
2373,1367,2,8.23,8.5,0.761,successions culturales,systeme de rotations sans prairie sans interculture,439820.48,6543342.1
2374,1368,1,23.6,8.2,0.919,successions culturales,systeme de rotations sans prairie sans interculture,455805.67,6543210.31
2375,1369,1,31.1,8.0,0.924,successions culturales,systeme de rotations sans prairie sans interculture,471790.93,6543078.37
2376,1370,1,38.3,8.0,0.791,successions culturales,systeme de rotations sans prairie sans interculture,487776.18,6542946.24
2377,1371,1,18.3,6.7,0.541,successions culturales,systeme de rotations sans prairie sans interculture,503761.34,6542813.92
2378,1371,2,11.3,7.4,0.719,successions culturales,systeme de rotations sans prairie sans interculture,503761.34,6542813.92
2379,1372,1,12.5,4.9,0.428,surfaces boisees,forets caducifoliees,519746.51,6542681.36
2380,1372,2,3.61,4.8,0.663,surfaces boisees,forets caducifoliees,519746.51,6542681.36
2381,1373,1,27.9,4.7,0.623,surfaces boisees,forets mixtes,535731.7,6542548.64
2382,1373,2,5.9,4.5,0.681,surfaces boisees,forets mixtes,535731.7,6542548.64
2383,1374,1,15.0,4.7,0.403,surfaces boisees,forets mixtes,551716.87,6542415.75
2384,1374,2,2.61,4.6,0.439,surfaces boisees,forets mixtes,551716.87,6542415.75
2385,1375,1,75.8,4.2,0.431,surfaces boisees,forets de coniferes,567702.07,6542282.7
2386,1375,2,22.6,4.6,0.372,surfaces boisees,forets de coniferes,567702.07,6542282.7
2387,1376,1,29.5,5.5,0.492,successions culturales,grandes cultures et prairies courte duree,583687.3,6542149.48
2388,1376,2,7.48,5.6,0.518,successions culturales,grandes cultures et prairies courte duree,583687.3,6542149.48
2389,1377,1,36.2,4.4,0.518,surfaces boisees,forets mixtes,599672.5,6542016.04
2390,1377,2,7.23,4.7,0.455,surfaces boisees,forets mixtes,599672.5,6542016.04
2391,1378,1,34.1,5.0,0.552,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,615657.69,6541882.4
2392,1378,2,8.74,5.2,0.468,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,615657.69,6541882.4
2393,1379,1,23.3,4.5,0.426,surfaces boisees,forets mixtes,631642.9,6541748.62
2394,1379,2,9.01,4.5,0.409,surfaces boisees,forets mixtes,631642.9,6541748.62
2395,1380,1,39.1,5.3,0.388,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,647628.13,6541614.64
2396,1380,2,28.8,5.5,0.405,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,647628.13,6541614.64
2397,1381,1,16.6,5.6,0.424,surfaces toujours en herbe,STH 6-10 ans semee,663613.34,6541480.46
2398,1381,2,10.5,5.8,0.401,surfaces toujours en herbe,STH 6-10 ans semee,663613.34,6541480.46
2399,1382,1,27.9,5.65,0.409,successions culturales,grandes cultures et prairies courte duree,679598.55,6541346.02
2400,1382,2,10.8,5.32,0.374,successions culturales,grandes cultures et prairies courte duree,679598.55,6541346.02
2401,1383,1,31.0,6.01,0.557,surfaces toujours en herbe,Surface toujours en herbe (STH),695583.84,6541211.31
2402,1383,2,11.0,6.31,0.557,surfaces toujours en herbe,Surface toujours en herbe (STH),695583.84,6541211.31
2403,1384,1,13.3,6.56,0.401,successions culturales,grandes cultures,711569.1,6541076.41
2404,1384,2,9.65,6.63,0.431,successions culturales,grandes cultures,711569.1,6541076.41
2405,1385,1,19.0,8.09,0.816,successions culturales,grandes cultures,727554.3,6540941.31
2406,1385,2,11.4,8.17,0.81,successions culturales,grandes cultures,727554.3,6540941.31
2407,1386,1,14.5,5.99,0.392,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,743539.58,6540806.03
2408,1386,2,3.99,5.68,0.392,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,743539.58,6540806.03
2409,1387,1,29.6,5.9,0.41,surfaces toujours en herbe,STH 6-10 ans semee,759524.81,6540670.63
2410,1387,2,6.42,5.6,0.337,surfaces toujours en herbe,STH 6-10 ans semee,759524.81,6540670.63
2411,1388,1,19.2,5.6,0.426,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,775509.97,6540535.06
2412,1388,2,6.13,5.3,0.416,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,775509.97,6540535.06
2413,1389,1,17.2,5.7,0.505,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,791495.12,6540399.24
2414,1389,2,2.21,5.8,0.382,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,791495.12,6540399.24
2415,1390,1,42.0,4.4,0.42,surfaces boisees,forets de coniferes,807480.32,6540263.21
2416,1390,2,21.9,4.6,0.414,surfaces boisees,forets de coniferes,807480.32,6540263.21
2417,1391,1,15.1,7.9,0.857,vignes vergers et cultures perennes arbustives,vigne (en culture pure),823465.59,6540126.96
2418,1391,2,11.3,8.0,0.85,vignes vergers et cultures perennes arbustives,vigne (en culture pure),823465.59,6540126.96
2419,1392,1,13.1,6.7,0.378,successions culturales,grandes cultures et prairies courte duree,839450.72,6539990.49
2420,1392,2,8.27,5.2,0.374,successions culturales,grandes cultures et prairies courte duree,839450.72,6539990.49
2421,1393,1,13.5,4.9,0.915,milieux naturels particuliers,vegetation de ceinture des bords des eaux,855435.83,6539853.93
2422,1393,2,6.43,5.4,0.918,milieux naturels particuliers,vegetation de ceinture des bords des eaux,855435.83,6539853.93
2423,1394,1,28.0,8.0,0.715,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,871421,6539717.22
2424,1394,2,6.28,8.3,0.686,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,871421,6539717.22
2425,1397,1,17.2,6.6,0.466,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,919376.23,6539305.47
2426,1397,2,6.87,7.74,0.463,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,919376.23,6539305.47
2427,1398,1,22.7,6.5,0.669,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,935361.31,6539167.94
2428,1398,2,9.15,7.6,0.693,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,935361.31,6539167.94
